"fileName","callerClass","callerMethod","line#","relationInfo","calleeName","calleeProperty,"TypeInfo","expressionValue"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".canHandle","82.00012","TS.VariableDeclaration","","isUnderscore","boolean",""
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".canHandle","82.00064","call.arguments[0]","AstUtils","getFunctionTarget","any","(/*Args:*/<any>node)"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".canHandle","82.00064","calls","AstUtils","getFunctionTarget","string","((/*Args:*/<any>node))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".canHandle","82.00073","Compare","AstUtils.getFunctionTarget(node)","","=== /*string*/","'_'"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".canHandle","82.00073","CompareR","'_'","","/*Reverse*/=== /*string*/","AstUtils.getFunctionTarget((/*Args:*/<any>node))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".canHandle","82.00073","Assign","isUnderscore","","boolean","AstUtils.getFunctionTarget((/*Args:*/<any>node)) === '_'"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".canHandle","82.00078","Conditional","isUnderscore","","/*IfStatement*/ boolean/* no Else Clause*/","AstUtils.getFunctionTarget((/*Args:*/<any>node)) === '_'"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".canHandle","84.00016","TS.VariableDeclaration","","functionName","string",""
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".canHandle","84.00065","call.arguments[0]","AstUtils","getFunctionName","any","(/*Args:*/<any>node)"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".canHandle","84.00065","calls","AstUtils","getFunctionName","string","((/*Args:*/<any>node))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".canHandle","84.00065","Assign","functionName","","string","AstUtils.getFunctionName((/*Args:*/<any>node))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".canHandle","84.00071","Conditional","functionName === 'bind'","","/*IfStatement*/ boolean/* no Else Clause*/","AstUtils.getFunctionName((/*Args:*/<any>node)) === 'bind'"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".canHandle","85.00033","Compare","functionName","","=== /*string*/","'bind'"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".canHandle","85.00033","CompareR","'bind'","","/*Reverse*/=== /*string*/","AstUtils.getFunctionName((/*Args:*/<any>node))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".canHandle","86.00049","Compare","node.arguments","length","=== /*number*/","2"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".canHandle","86.00049","CompareR","2","","/*Reverse*/=== /*any*/","(/*Args:*/<any>node).arguments.length"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".canHandle","86.00049","return","","","boolean","(/*Args:*/<any>node).arguments.length === 2"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".canHandle","89.00015","return","","","boolean","AstUtils.getFunctionTarget((/*Args:*/<any>node)) === '_'"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".","92.00011","TS.MethodDefined","UnderscoreStaticAnalyzer","getContextArgument","(node: any) => any","(@param)?\W+node *\W+ !! missing description.
@return  !! missing description.
"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","92.00040","define.Parameter","getContextArgument","node","any","/*Args:*/<any>node"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","93.00012","TS.VariableDeclaration","","functionName","string",""
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","93.00061","call.arguments[0]","AstUtils","getFunctionName","any","(/*Args:*/<any>node)"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","93.00061","calls","AstUtils","getFunctionName","string","((/*Args:*/<any>node))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","93.00061","Assign","functionName","","string","AstUtils.getFunctionName((/*Args:*/<any>node))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","93.00067","Conditional","Rule.UNDERSCORE_BINARY_FUNCTION_NAMES.indexOf(functionName) !== - 1","","/*IfStatement*/ boolean","['all', 'any', 'collect', 'countBy', 'detect', 'each', 'every', 'filter', 'find', 'forEach', 'groupBy', 'indexBy', 'map', 'max', 'max', 'min', 'partition', 'reject', 'select', 'some', 'sortBy', 'times', 'uniq', 'unique'].indexOf(AstUtils.getFunctionName((/*Args:*/<any>node))) !== - 1"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","94.00059","call.arguments[0]","['all', 'any', 'collect', 'countBy', 'detect', 'each', 'every', 'filter', 'find', 'forEach', 'groupBy', 'indexBy', 'map', 'max', 'max', 'min', 'partition', 'reject', 'select', 'some', 'sortBy', 'times', 'uniq', 'unique']","indexOf","string","AstUtils.getFunctionName((/*Args:*/<any>node))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","94.00059","calls","['all', 'any', 'collect', 'countBy', 'detect', 'each', 'every', 'filter', 'find', 'forEach', 'groupBy', 'indexBy', 'map', 'max', 'max', 'min', 'partition', 'reject', 'select', 'some', 'sortBy', 'times', 'uniq', 'unique']","indexOf","number","(AstUtils.getFunctionName((/*Args:*/<any>node)))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","94.00059","pickUpedName","Rule.UNDERSCORE_BINARY_FUNCTION_NAMES","indexOf","","(AstUtils.getFunctionName((/*Args:*/<any>node)))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","94.00078","Compare","Rule.UNDERSCORE_BINARY_FUNCTION_NAMES.indexOf(functionName)","","!== /*number*/","- 1"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","94.00078","CompareR","- 1","","/*Reverse*/!== /*number*/","['all', 'any', 'collect', 'countBy', 'detect', 'each', 'every', 'filter', 'find', 'forEach', 'groupBy', 'indexBy', 'map', 'max', 'max', 'min', 'partition', 'reject', 'select', 'some', 'sortBy', 'times', 'uniq', 'unique'].indexOf(AstUtils.getFunctionName((/*Args:*/<any>node)))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","94.00078","pickUpedName","Rule.UNDERSCORE_BINARY_FUNCTION_NAMES","indexOf","","['all', 'any', 'collect', 'countBy', 'detect', 'each', 'every', 'filter', 'find', 'forEach', 'groupBy', 'indexBy', 'map', 'max', 'max', 'min', 'partition', 'reject', 'select', 'some', 'sortBy', 'times', 'uniq', 'unique'].indexOf(AstUtils.getFunctionName((/*Args:*/<any>node)))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","95.00035","return","","","any","(/*Args:*/<any>node).arguments[2]"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","96.00015","Conditional","Rule.UNDERSCORE_TERNARY_FUNCTION_NAMES.indexOf(functionName) !== - 1","","/*IfStatement*/ boolean","['foldl', 'foldr', 'inject', 'reduce', 'reduceRight'].indexOf(AstUtils.getFunctionName((/*Args:*/<any>node))) !== - 1"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","96.00067","call.arguments[0]","['foldl', 'foldr', 'inject', 'reduce', 'reduceRight']","indexOf","string","AstUtils.getFunctionName((/*Args:*/<any>node))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","96.00067","calls","['foldl', 'foldr', 'inject', 'reduce', 'reduceRight']","indexOf","number","(AstUtils.getFunctionName((/*Args:*/<any>node)))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","96.00067","pickUpedName","Rule.UNDERSCORE_TERNARY_FUNCTION_NAMES","indexOf","","(AstUtils.getFunctionName((/*Args:*/<any>node)))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","96.00086","Compare","Rule.UNDERSCORE_TERNARY_FUNCTION_NAMES.indexOf(functionName)","","!== /*number*/","- 1"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","96.00086","CompareR","- 1","","/*Reverse*/!== /*number*/","['foldl', 'foldr', 'inject', 'reduce', 'reduceRight'].indexOf(AstUtils.getFunctionName((/*Args:*/<any>node)))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","96.00086","pickUpedName","Rule.UNDERSCORE_TERNARY_FUNCTION_NAMES","indexOf","","['foldl', 'foldr', 'inject', 'reduce', 'reduceRight'].indexOf(AstUtils.getFunctionName((/*Args:*/<any>node)))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","97.00035","return","","","any","(/*Args:*/<any>node).arguments[3]"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","98.00015","Conditional","functionName === 'sortedIndex'","","/*IfStatement*/ boolean","AstUtils.getFunctionName((/*Args:*/<any>node)) === 'sortedIndex'"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","98.00036","Compare","functionName","","=== /*string*/","'sortedIndex'"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","98.00036","CompareR","'sortedIndex'","","/*Reverse*/=== /*string*/","AstUtils.getFunctionName((/*Args:*/<any>node))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","99.00035","return","","","any","(/*Args:*/<any>node).arguments[3]"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","100.00015","Conditional","functionName === 'bind'","","/*IfStatement*/ boolean/* no Else Clause*/","AstUtils.getFunctionName((/*Args:*/<any>node)) === 'bind'"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","100.00036","Compare","functionName","","=== /*string*/","'bind'"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","100.00036","CompareR","'bind'","","/*Reverse*/=== /*string*/","AstUtils.getFunctionName((/*Args:*/<any>node))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","101.00035","return","","","any","(/*Args:*/<any>node).arguments[1]"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getContextArgument","103.00015","return","","","null","null"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".","106.00011","TS.MethodDefined","UnderscoreStaticAnalyzer","getFunctionArgument","(node: any) => any","(@param)?\W+node *\W+ !! missing description.
@return  !! missing description.
"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getFunctionArgument","106.00041","define.Parameter","getFunctionArgument","node","any","/*Args:*/<any>node"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getFunctionArgument","107.00012","TS.VariableDeclaration","","functionName","string",""
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getFunctionArgument","107.00061","call.arguments[0]","AstUtils","getFunctionName","any","(/*Args:*/<any>node)"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getFunctionArgument","107.00061","calls","AstUtils","getFunctionName","string","((/*Args:*/<any>node))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getFunctionArgument","107.00061","Assign","functionName","","string","AstUtils.getFunctionName((/*Args:*/<any>node))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getFunctionArgument","107.00067","Conditional","Rule.UNDERSCORE_BINARY_FUNCTION_NAMES.indexOf(functionName) !== - 1","","/*IfStatement*/ boolean","['all', 'any', 'collect', 'countBy', 'detect', 'each', 'every', 'filter', 'find', 'forEach', 'groupBy', 'indexBy', 'map', 'max', 'max', 'min', 'partition', 'reject', 'select', 'some', 'sortBy', 'times', 'uniq', 'unique'].indexOf(AstUtils.getFunctionName((/*Args:*/<any>node))) !== - 1"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getFunctionArgument","108.00059","call.arguments[0]","['all', 'any', 'collect', 'countBy', 'detect', 'each', 'every', 'filter', 'find', 'forEach', 'groupBy', 'indexBy', 'map', 'max', 'max', 'min', 'partition', 'reject', 'select', 'some', 'sortBy', 'times', 'uniq', 'unique']","indexOf","string","AstUtils.getFunctionName((/*Args:*/<any>node))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getFunctionArgument","108.00059","calls","['all', 'any', 'collect', 'countBy', 'detect', 'each', 'every', 'filter', 'find', 'forEach', 'groupBy', 'indexBy', 'map', 'max', 'max', 'min', 'partition', 'reject', 'select', 'some', 'sortBy', 'times', 'uniq', 'unique']","indexOf","number","(AstUtils.getFunctionName((/*Args:*/<any>node)))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getFunctionArgument","108.00059","pickUpedName","Rule.UNDERSCORE_BINARY_FUNCTION_NAMES","indexOf","","(AstUtils.getFunctionName((/*Args:*/<any>node)))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getFunctionArgument","108.00078","Compare","Rule.UNDERSCORE_BINARY_FUNCTION_NAMES.indexOf(functionName)","","!== /*number*/","- 1"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getFunctionArgument","108.00078","CompareR","- 1","","/*Reverse*/!== /*number*/","['all', 'any', 'collect', 'countBy', 'detect', 'each', 'every', 'filter', 'find', 'forEach', 'groupBy', 'indexBy', 'map', 'max', 'max', 'min', 'partition', 'reject', 'select', 'some', 'sortBy', 'times', 'uniq', 'unique'].indexOf(AstUtils.getFunctionName((/*Args:*/<any>node)))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getFunctionArgument","108.00078","pickUpedName","Rule.UNDERSCORE_BINARY_FUNCTION_NAMES","indexOf","","['all', 'any', 'collect', 'countBy', 'detect', 'each', 'every', 'filter', 'find', 'forEach', 'groupBy', 'indexBy', 'map', 'max', 'max', 'min', 'partition', 'reject', 'select', 'some', 'sortBy', 'times', 'uniq', 'unique'].indexOf(AstUtils.getFunctionName((/*Args:*/<any>node)))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getFunctionArgument","109.00035","return","","","any","(/*Args:*/<any>node).arguments[1]"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getFunctionArgument","110.00015","Conditional","Rule.UNDERSCORE_TERNARY_FUNCTION_NAMES.indexOf(functionName) !== - 1","","/*IfStatement*/ boolean","['foldl', 'foldr', 'inject', 'reduce', 'reduceRight'].indexOf(AstUtils.getFunctionName((/*Args:*/<any>node))) !== - 1"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getFunctionArgument","110.00067","call.arguments[0]","['foldl', 'foldr', 'inject', 'reduce', 'reduceRight']","indexOf","string","AstUtils.getFunctionName((/*Args:*/<any>node))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getFunctionArgument","110.00067","calls","['foldl', 'foldr', 'inject', 'reduce', 'reduceRight']","indexOf","number","(AstUtils.getFunctionName((/*Args:*/<any>node)))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getFunctionArgument","110.00067","pickUpedName","Rule.UNDERSCORE_TERNARY_FUNCTION_NAMES","indexOf","","(AstUtils.getFunctionName((/*Args:*/<any>node)))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getFunctionArgument","110.00086","Compare","Rule.UNDERSCORE_TERNARY_FUNCTION_NAMES.indexOf(functionName)","","!== /*number*/","- 1"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getFunctionArgument","110.00086","CompareR","- 1","","/*Reverse*/!== /*number*/","['foldl', 'foldr', 'inject', 'reduce', 'reduceRight'].indexOf(AstUtils.getFunctionName((/*Args:*/<any>node)))"
"../tslint-microsoft-contrib-master/src/noUnnecessaryBindRule.ts","UnderscoreStaticAnalyzer",".getFunctionArgument","110.00086","pickUpedName","Rule.UNDERSCORE_TERNARY_FUNCTION_NAMES","indexOf","","['foldl', 'foldr', 'inject', 'reduce', 'reduceRight'].indexOf(AstUtils.getFunctionName((/*Args:*/<any>node)))"
